date,city,precipitation,month,year
2023-09-25,NYC,0.752,9,2023
2023-09-26,NYC,0.320667,9,2023
2023-09-27,NYC,0.06,9,2023
2023-09-28,NYC,0.089231,9,2023
2023-09-29,NYC,2.541538,9,2023
2023-09-30,NYC,2.373077,9,2023
2023-10-01,NYC,0.057692,10,2023
2023-10-02,NYC,0.000714,10,2023
2023-10-03,NYC,0.0,10,2023
2023-10-04,NYC,0.0,10,2023
2023-10-05,NYC,0.001429,10,2023
2023-10-06,NYC,0.023571,10,2023
2023-10-07,NYC,0.366667,10,2023
2023-10-08,NYC,0.714167,10,2023
2023-10-09,NYC,0.000769,10,2023
2023-10-10,NYC,0.001538,10,2023
2023-10-11,NYC,0.001429,10,2023
2023-10-12,NYC,0.0,10,2023
2023-10-13,NYC,0.0,10,2023
2023-10-14,NYC,0.180833,10,2023
2023-10-15,NYC,0.52,10,2023
2023-10-16,NYC,0.000833,10,2023
2023-10-17,NYC,0.027857,10,2023
2023-10-18,NYC,0.000714,10,2023
2023-10-19,NYC,0.0,10,2023
2023-10-20,NYC,0.223333,10,2023
2023-10-21,NYC,0.696667,10,2023
2023-10-22,NYC,0.214,10,2023
2023-10-23,NYC,0.0,10,2023
2023-10-24,NYC,0.000714,10,2023
2023-10-25,NYC,0.0,10,2023
2023-10-26,NYC,0.0,10,2023
2023-10-27,NYC,0.0,10,2023
2023-10-28,NYC,0.000833,10,2023
2023-10-29,NYC,0.098462,10,2023
2023-10-30,NYC,0.655714,10,2023
2023-10-31,NYC,0.046429,10,2023
2023-11-01,NYC,0.061667,11,2023
2023-11-02,NYC,0.005333,11,2023
2023-11-03,NYC,0.0,11,2023
2023-11-04,NYC,0.0,11,2023
2023-11-05,NYC,0.006,11,2023
2023-11-06,NYC,0.0,11,2023
2023-11-07,NYC,0.117143,11,2023
2023-11-08,NYC,0.0,11,2023
2023-11-09,NYC,0.0,11,2023
2023-11-10,NYC,0.0,11,2023
2023-11-11,NYC,0.0,11,2023
2023-11-12,NYC,0.0,11,2023
2023-11-13,NYC,0.0,11,2023
2023-11-14,NYC,0.0,11,2023
2023-11-15,NYC,0.0,11,2023
2023-11-16,NYC,0.0,11,2023
2023-11-17,NYC,0.000667,11,2023
2023-11-18,NYC,0.017857,11,2023
2023-11-19,NYC,0.0,11,2023
2023-11-20,NYC,0.0,11,2023
2023-11-21,NYC,0.103846,11,2023
2023-11-22,NYC,1.429231,11,2023
2023-11-23,NYC,0.004615,11,2023
2023-11-24,NYC,0.0,11,2023
2023-11-25,NYC,0.0,11,2023
2023-11-26,NYC,0.055714,11,2023
2023-11-27,NYC,0.501667,11,2023
2023-11-28,NYC,0.0,11,2023
2023-11-29,NYC,0.0,11,2023
2023-11-30,NYC,0.0,11,2023
2023-12-01,NYC,0.103846,12,2023
2023-12-02,NYC,0.328462,12,2023
2023-12-03,NYC,0.321538,12,2023
2023-12-04,NYC,0.359167,12,2023
2023-12-05,NYC,0.000667,12,2023
2023-12-06,NYC,0.0,12,2023
2023-12-07,NYC,0.001333,12,2023
2023-12-08,NYC,0.000667,12,2023
2023-12-09,NYC,0.0,12,2023
2023-12-10,NYC,0.454667,12,2023
2023-12-11,NYC,2.009333,12,2023
2023-12-12,NYC,0.029286,12,2023
2023-12-13,NYC,0.000714,12,2023
2023-12-14,NYC,0.0,12,2023
2023-12-15,NYC,0.0,12,2023
2023-12-16,NYC,0.0,12,2023
2023-12-17,NYC,0.029333,12,2023
2023-12-18,NYC,2.099231,12,2023
2023-12-19,NYC,0.363077,12,2023
2023-12-20,NYC,0.0,12,2023
2023-12-21,NYC,0.0,12,2023
2023-12-22,NYC,0.0,12,2023
2023-12-23,NYC,0.0,12,2023
2023-12-24,NYC,0.020714,12,2023
2023-12-25,NYC,0.000769,12,2023
2023-12-26,NYC,0.002143,12,2023
2023-12-27,NYC,0.051538,12,2023
2023-12-28,NYC,1.845,12,2023
2023-12-29,NYC,0.103571,12,2023
2023-12-30,NYC,0.006429,12,2023
2023-12-31,NYC,0.000714,12,2023
2020-01-01,SEA,0.1625,1,2020
2020-01-02,SEA,0.18125,1,2020
2020-01-03,SEA,0.2675,1,2020
2020-01-04,SEA,0.172,1,2020
2020-01-05,SEA,0.168571,1,2020
2020-01-06,SEA,0.233333,1,2020
2020-01-07,SEA,0.511111,1,2020
2020-01-08,SEA,0.0425,1,2020
2020-01-09,SEA,0.06,1,2020
2020-01-10,SEA,0.167778,1,2020
2020-01-11,SEA,0.431111,1,2020
2020-01-12,SEA,0.345714,1,2020
2020-01-13,SEA,0.226667,1,2020
2020-01-14,SEA,0.148333,1,2020
2020-01-15,SEA,0.022857,1,2020
2020-01-16,SEA,0.048571,1,2020
2020-01-17,SEA,0.008571,1,2020
2020-01-18,SEA,0.5,1,2020
2020-01-19,SEA,0.045714,1,2020
2020-01-20,SEA,0.05,1,2020
2020-01-21,SEA,0.281429,1,2020
2020-01-22,SEA,0.66,1,2020
2020-01-23,SEA,0.5025,1,2020
2020-01-24,SEA,0.84625,1,2020
2020-01-25,SEA,0.311429,1,2020
2020-01-26,SEA,0.298571,1,2020
2020-01-27,SEA,0.17625,1,2020
2020-01-28,SEA,0.97,1,2020
2020-01-29,SEA,0.145,1,2020
2020-01-30,SEA,0.25375,1,2020
2020-01-31,SEA,0.301429,1,2020
2020-02-01,SEA,1.337143,2,2020
2020-02-02,SEA,0.085714,2,2020
2020-02-03,SEA,0.06125,2,2020
2020-02-04,SEA,0.004286,2,2020
2020-02-05,SEA,0.575556,2,2020
2020-02-06,SEA,1.112222,2,2020
2020-02-07,SEA,0.512222,2,2020
2020-02-08,SEA,0.213333,2,2020
2020-02-09,SEA,0.021429,2,2020
2020-02-10,SEA,0.00125,2,2020
2020-02-11,SEA,0.001429,2,2020
2020-02-12,SEA,0.067143,2,2020
2020-02-13,SEA,0.005,2,2020
2020-02-14,SEA,0.132222,2,2020
2020-02-15,SEA,0.081429,2,2020
2020-02-16,SEA,0.198,2,2020
2020-02-17,SEA,0.018333,2,2020
2020-02-18,SEA,0.0,2,2020
2020-02-19,SEA,0.0,2,2020
2020-02-20,SEA,0.004,2,2020
2020-02-21,SEA,0.0,2,2020
2020-02-22,SEA,0.014,2,2020
2020-02-23,SEA,0.207143,2,2020
2020-02-24,SEA,0.04,2,2020
2020-02-25,SEA,0.001667,2,2020
2020-02-26,SEA,0.017143,2,2020
2020-02-27,SEA,0.002857,2,2020
2020-02-28,SEA,0.015,2,2020
2020-02-29,SEA,0.111667,2,2020
2020-03-01,SEA,0.043333,3,2020
2020-03-02,SEA,0.02,3,2020
2020-03-03,SEA,0.148571,3,2020
2020-03-04,SEA,0.03,3,2020
2020-03-05,SEA,0.045,3,2020
2020-03-06,SEA,0.668333,3,2020
2020-03-07,SEA,0.093333,3,2020
2020-03-08,SEA,0.1,3,2020
2020-03-09,SEA,0.01,3,2020
2020-03-10,SEA,0.0,3,2020
2020-03-11,SEA,0.041667,3,2020
2020-03-12,SEA,0.033333,3,2020
2020-03-13,SEA,0.131429,3,2020
2020-03-14,SEA,0.234286,3,2020
2020-03-15,SEA,0.0,3,2020
2020-03-16,SEA,0.0,3,2020
2020-03-17,SEA,0.0,3,2020
2020-03-18,SEA,0.0,3,2020
2020-03-19,SEA,0.0,3,2020
2020-03-20,SEA,0.0,3,2020
2020-03-21,SEA,0.0,3,2020
2020-03-22,SEA,0.0,3,2020
2020-03-23,SEA,0.016667,3,2020
2020-03-24,SEA,0.022857,3,2020
2020-03-25,SEA,0.42,3,2020
2020-03-26,SEA,0.066667,3,2020
2020-03-27,SEA,0.021429,3,2020
2020-03-28,SEA,0.06875,3,2020
2020-03-29,SEA,0.62875,3,2020
2020-03-30,SEA,0.37875,3,2020
2020-03-31,SEA,0.295714,3,2020
2020-04-01,SEA,0.12,4,2020
2020-04-02,SEA,0.018571,4,2020
2020-04-03,SEA,0.0075,4,2020
2020-04-04,SEA,0.0475,4,2020
2020-04-05,SEA,0.003333,4,2020
2020-04-06,SEA,0.0,4,2020
2020-04-07,SEA,0.0,4,2020
2020-04-08,SEA,0.0,4,2020
2020-04-09,SEA,0.0,4,2020
2020-04-10,SEA,0.0,4,2020
2020-04-11,SEA,0.001111,4,2020
2020-04-12,SEA,0.0,4,2020
2020-04-13,SEA,0.0,4,2020
2020-04-14,SEA,0.0,4,2020
2020-04-15,SEA,0.0,4,2020
2020-04-16,SEA,0.0,4,2020
2020-04-17,SEA,0.0,4,2020
2020-04-18,SEA,0.06625,4,2020
2020-04-19,SEA,0.138889,4,2020
2020-04-20,SEA,0.0,4,2020
2020-04-21,SEA,0.0,4,2020
2020-04-22,SEA,0.102857,4,2020
2020-04-23,SEA,0.6875,4,2020
2020-04-24,SEA,0.1025,4,2020
2020-04-25,SEA,0.166667,4,2020
2020-04-26,SEA,0.215,4,2020
2020-04-27,SEA,0.20875,4,2020
2020-04-28,SEA,0.01,4,2020
2020-04-29,SEA,0.01,4,2020
2020-04-30,SEA,0.025714,4,2020
2020-05-01,SEA,0.00375,5,2020
2020-05-02,SEA,0.08125,5,2020
2020-05-03,SEA,0.225,5,2020
2020-05-04,SEA,0.015714,5,2020
2020-05-05,SEA,0.0,5,2020
2020-05-06,SEA,0.02,5,2020
2020-05-07,SEA,0.02,5,2020
2020-05-08,SEA,0.0,5,2020
2020-05-09,SEA,0.0,5,2020
2020-05-10,SEA,0.0,5,2020
2020-05-11,SEA,0.001667,5,2020
2020-05-12,SEA,0.084286,5,2020
2020-05-13,SEA,0.025714,5,2020
2020-05-14,SEA,0.05,5,2020
2020-05-15,SEA,0.074,5,2020
2020-05-16,SEA,0.138,5,2020
2020-05-17,SEA,0.531429,5,2020
2020-05-18,SEA,0.01,5,2020
2020-05-19,SEA,0.0,5,2020
2020-05-20,SEA,0.0,5,2020
2020-05-21,SEA,0.37,5,2020
2020-05-22,SEA,0.123333,5,2020
2020-05-23,SEA,0.212,5,2020
2020-05-24,SEA,0.0,5,2020
2020-05-25,SEA,0.066667,5,2020
2020-05-26,SEA,0.098333,5,2020
2020-05-27,SEA,0.022,5,2020
2020-05-28,SEA,0.0,5,2020
2020-05-29,SEA,0.0,5,2020
2020-05-30,SEA,0.0,5,2020
2020-05-31,SEA,1.054286,5,2020
2020-06-01,SEA,0.061429,6,2020
2020-06-02,SEA,0.0,6,2020
2020-06-03,SEA,0.01,6,2020
2020-06-04,SEA,0.0,6,2020
2020-06-05,SEA,0.0,6,2020
2020-06-06,SEA,0.0,6,2020
2020-06-07,SEA,0.136667,6,2020
2020-06-08,SEA,0.043333,6,2020
2020-06-09,SEA,0.16,6,2020
2020-06-10,SEA,0.141667,6,2020
2020-06-11,SEA,0.04,6,2020
2020-06-12,SEA,0.141667,6,2020
2020-06-13,SEA,0.203333,6,2020
2020-06-14,SEA,0.171667,6,2020
2020-06-15,SEA,0.096,6,2020
2020-06-16,SEA,0.09,6,2020
2020-06-17,SEA,0.001667,6,2020
2020-06-18,SEA,0.0,6,2020
2020-06-19,SEA,0.0,6,2020
2020-06-20,SEA,0.016,6,2020
2020-06-21,SEA,0.05,6,2020
2020-06-22,SEA,0.0,6,2020
2020-06-23,SEA,0.0,6,2020
2020-06-24,SEA,0.0,6,2020
2020-06-25,SEA,0.0,6,2020
2020-06-26,SEA,0.0,6,2020
2020-06-27,SEA,0.114,6,2020
2020-06-28,SEA,0.625,6,2020
2020-06-29,SEA,0.008,6,2020
2020-06-30,SEA,0.055,6,2020
2020-07-01,SEA,0.05,7,2020
2020-07-02,SEA,0.008,7,2020
2020-07-03,SEA,0.005,7,2020
2020-07-04,SEA,0.001667,7,2020
2020-07-05,SEA,0.0,7,2020
2020-07-06,SEA,0.0,7,2020
2020-07-07,SEA,0.0,7,2020
2020-07-08,SEA,0.003333,7,2020
2020-07-09,SEA,0.013333,7,2020
2020-07-10,SEA,0.012,7,2020
2020-07-11,SEA,0.002,7,2020
2020-07-12,SEA,0.045714,7,2020
2020-07-13,SEA,0.032,7,2020
2020-07-14,SEA,0.0,7,2020
2020-07-15,SEA,0.0,7,2020
2020-07-16,SEA,0.0,7,2020
2020-07-17,SEA,0.078,7,2020
2020-07-18,SEA,0.012,7,2020
2020-07-19,SEA,0.0,7,2020
2020-07-20,SEA,0.0,7,2020
2020-07-21,SEA,0.0,7,2020
2020-07-22,SEA,0.0175,7,2020
2020-07-23,SEA,0.004,7,2020
2020-07-24,SEA,0.006,7,2020
2020-07-25,SEA,0.0,7,2020
2020-07-26,SEA,0.0,7,2020
2020-07-27,SEA,0.0,7,2020
2020-07-28,SEA,0.0,7,2020
2020-07-29,SEA,0.0,7,2020
2020-07-30,SEA,0.0,7,2020
2020-07-31,SEA,0.0,7,2020
2020-08-01,SEA,0.0,8,2020
2020-08-02,SEA,0.0,8,2020
2020-08-03,SEA,0.0,8,2020
2020-08-04,SEA,0.0,8,2020
2020-08-05,SEA,0.0,8,2020
2020-08-06,SEA,0.028571,8,2020
2020-08-07,SEA,0.133333,8,2020
2020-08-08,SEA,0.021667,8,2020
2020-08-09,SEA,0.016667,8,2020
2020-08-10,SEA,0.0,8,2020
2020-08-11,SEA,0.0,8,2020
2020-08-12,SEA,0.0,8,2020
2020-08-13,SEA,0.0,8,2020
2020-08-14,SEA,0.0,8,2020
2020-08-15,SEA,0.0,8,2020
2020-08-16,SEA,0.0,8,2020
2020-08-17,SEA,0.0,8,2020
2020-08-18,SEA,0.0,8,2020
2020-08-19,SEA,0.0,8,2020
2020-08-20,SEA,0.041429,8,2020
2020-08-21,SEA,0.084286,8,2020
2020-08-22,SEA,0.045714,8,2020
2020-08-23,SEA,0.0,8,2020
2020-08-24,SEA,0.0,8,2020
2020-08-25,SEA,0.0,8,2020
2020-08-26,SEA,0.0,8,2020
2020-08-27,SEA,0.0,8,2020
2020-08-28,SEA,0.0,8,2020
2020-08-29,SEA,0.0,8,2020
2020-08-30,SEA,0.0,8,2020
2020-08-31,SEA,0.025714,8,2020
2020-09-01,SEA,0.0,9,2020
2020-09-02,SEA,0.0,9,2020
2020-09-03,SEA,0.0,9,2020
2020-09-04,SEA,0.0,9,2020
2020-09-05,SEA,0.0,9,2020
2020-09-06,SEA,0.0,9,2020
2020-09-07,SEA,0.0,9,2020
2020-09-08,SEA,0.0,9,2020
2020-09-09,SEA,0.0,9,2020
2020-09-10,SEA,0.0,9,2020
2020-09-11,SEA,0.0,9,2020
2020-09-12,SEA,0.0,9,2020
2020-09-13,SEA,0.0,9,2020
2020-09-14,SEA,0.01,9,2020
2020-09-15,SEA,0.081429,9,2020
2020-09-16,SEA,0.014286,9,2020
2020-09-17,SEA,0.0,9,2020
2020-09-18,SEA,0.041429,9,2020
2020-09-19,SEA,0.325,9,2020
2020-09-20,SEA,0.247143,9,2020
2020-09-21,SEA,0.028333,9,2020
2020-09-22,SEA,0.041667,9,2020
2020-09-23,SEA,0.34,9,2020
2020-09-24,SEA,0.778,9,2020
2020-09-25,SEA,0.67,9,2020
2020-09-26,SEA,0.405,9,2020
2020-09-27,SEA,0.045,9,2020
2020-09-28,SEA,0.002,9,2020
2020-09-29,SEA,0.0,9,2020
2020-09-30,SEA,0.0,9,2020
2020-10-01,SEA,0.0,10,2020
2020-10-02,SEA,0.0,10,2020
2020-10-03,SEA,0.002,10,2020
2020-10-04,SEA,0.03,10,2020
2020-10-05,SEA,0.014,10,2020
2020-10-06,SEA,0.0,10,2020
2020-10-07,SEA,0.0,10,2020
2020-10-08,SEA,0.01,10,2020
2020-10-09,SEA,0.104,10,2020
2020-10-10,SEA,0.934,10,2020
2020-10-11,SEA,0.108571,10,2020
2020-10-12,SEA,0.45,10,2020
2020-10-13,SEA,0.563333,10,2020
2020-10-14,SEA,0.033333,10,2020
2020-10-15,SEA,0.0,10,2020
2020-10-16,SEA,0.011667,10,2020
2020-10-17,SEA,0.172857,10,2020
2020-10-18,SEA,0.023333,10,2020
2020-10-19,SEA,0.06,10,2020
2020-10-20,SEA,0.178333,10,2020
2020-10-21,SEA,0.068571,10,2020
2020-10-22,SEA,0.222,10,2020
2020-10-23,SEA,0.036667,10,2020
2020-10-24,SEA,0.101429,10,2020
2020-10-25,SEA,0.006,10,2020
2020-10-26,SEA,0.003333,10,2020
2020-10-27,SEA,0.0,10,2020
2020-10-28,SEA,0.0,10,2020
2020-10-29,SEA,0.02,10,2020
2020-10-30,SEA,0.022857,10,2020
2020-10-31,SEA,0.0,10,2020
2020-11-01,SEA,0.0,11,2020
2020-11-02,SEA,0.0,11,2020
2020-11-03,SEA,0.198571,11,2020
2020-11-04,SEA,0.685714,11,2020
2020-11-05,SEA,0.194286,11,2020
2020-11-06,SEA,0.098,11,2020
2020-11-07,SEA,0.005,11,2020
2020-11-08,SEA,0.008,11,2020
2020-11-09,SEA,0.012,11,2020
2020-11-10,SEA,0.098333,11,2020
2020-11-11,SEA,0.02,11,2020
2020-11-12,SEA,0.004,11,2020
2020-11-13,SEA,0.88,11,2020
2020-11-14,SEA,0.01,11,2020
2020-11-15,SEA,0.475,11,2020
2020-11-16,SEA,0.04,11,2020
2020-11-17,SEA,0.694,11,2020
2020-11-18,SEA,0.71,11,2020
2020-11-19,SEA,0.29,11,2020
2020-11-20,SEA,0.05,11,2020
2020-11-21,SEA,0.024,11,2020
2020-11-22,SEA,0.026,11,2020
2020-11-23,SEA,0.195,11,2020
2020-11-24,SEA,0.063333,11,2020
2020-11-25,SEA,0.216,11,2020
2020-11-26,SEA,0.032,11,2020
2020-11-27,SEA,0.0425,11,2020
2020-11-28,SEA,0.046,11,2020
2020-11-29,SEA,0.072,11,2020
2020-11-30,SEA,0.438,11,2020
2020-12-01,SEA,0.005,12,2020
2020-12-02,SEA,0.0025,12,2020
2020-12-03,SEA,0.0,12,2020
2020-12-04,SEA,0.0,12,2020
2020-12-05,SEA,0.0,12,2020
2020-12-06,SEA,0.022,12,2020
2020-12-07,SEA,0.002,12,2020
2020-12-08,SEA,0.192,12,2020
2020-12-09,SEA,0.478,12,2020
2020-12-10,SEA,0.02,12,2020
2020-12-11,SEA,0.02,12,2020
2020-12-12,SEA,0.0,12,2020
2020-12-13,SEA,0.09,12,2020
2020-12-14,SEA,0.17,12,2020
2020-12-15,SEA,0.2675,12,2020
2020-12-16,SEA,0.076,12,2020
2020-12-17,SEA,0.441667,12,2020
2020-12-18,SEA,0.168,12,2020
2020-12-19,SEA,0.288333,12,2020
2020-12-20,SEA,0.305,12,2020
2020-12-21,SEA,0.694286,12,2020
2020-12-22,SEA,1.635,12,2020
2020-12-23,SEA,0.003333,12,2020
2020-12-24,SEA,0.0,12,2020
2020-12-25,SEA,0.075,12,2020
2020-12-26,SEA,0.43,12,2020
2020-12-27,SEA,0.096,12,2020
2020-12-28,SEA,0.096,12,2020
2020-12-29,SEA,0.055,12,2020
2020-12-30,SEA,0.602857,12,2020
2020-12-31,SEA,0.431667,12,2020
2021-01-01,SEA,0.17,1,2021
2021-01-02,SEA,0.585,1,2021
2021-01-03,SEA,1.438333,1,2021
2021-01-04,SEA,0.595,1,2021
2021-01-05,SEA,0.338571,1,2021
2021-01-06,SEA,0.918333,1,2021
2021-01-07,SEA,0.005,1,2021
2021-01-08,SEA,0.104286,1,2021
2021-01-09,SEA,0.155714,1,2021
2021-01-10,SEA,0.088333,1,2021
2021-01-11,SEA,0.185,1,2021
2021-01-12,SEA,1.84,1,2021
2021-01-13,SEA,0.92,1,2021
2021-01-14,SEA,0.013333,1,2021
2021-01-15,SEA,0.186,1,2021
2021-01-16,SEA,0.0125,1,2021
2021-01-17,SEA,0.036,1,2021
2021-01-18,SEA,0.0,1,2021
2021-01-19,SEA,0.0,1,2021
2021-01-20,SEA,0.0,1,2021
2021-01-21,SEA,0.036667,1,2021
2021-01-22,SEA,0.012,1,2021
2021-01-23,SEA,0.0,1,2021
2021-01-24,SEA,0.116667,1,2021
2021-01-25,SEA,0.154,1,2021
2021-01-26,SEA,0.01,1,2021
2021-01-27,SEA,0.098,1,2021
2021-01-28,SEA,0.193333,1,2021
2021-01-29,SEA,0.136667,1,2021
2021-01-30,SEA,0.135,1,2021
2021-01-31,SEA,0.21,1,2021
2021-02-01,SEA,0.5825,2,2021
2021-02-02,SEA,0.728,2,2021
2021-02-03,SEA,0.356,2,2021
2021-02-04,SEA,0.01,2,2021
2021-02-05,SEA,0.132,2,2021
2021-02-06,SEA,0.026,2,2021
2021-02-07,SEA,0.0275,2,2021
2021-02-08,SEA,0.124,2,2021
2021-02-09,SEA,0.018,2,2021
2021-02-10,SEA,0.0,2,2021
2021-02-11,SEA,0.0,2,2021
2021-02-12,SEA,0.076,2,2021
2021-02-13,SEA,0.586,2,2021
2021-02-14,SEA,0.334,2,2021
2021-02-15,SEA,0.456,2,2021
2021-02-16,SEA,0.104,2,2021
2021-02-17,SEA,0.044,2,2021
2021-02-18,SEA,0.05,2,2021
2021-02-19,SEA,0.1,2,2021
2021-02-20,SEA,0.033333,2,2021
2021-02-21,SEA,0.12,2,2021
2021-02-22,SEA,0.2325,2,2021
2021-02-23,SEA,0.21,2,2021
2021-02-24,SEA,0.13,2,2021
2021-02-25,SEA,0.172,2,2021
2021-02-26,SEA,0.082,2,2021
2021-02-27,SEA,0.086,2,2021
2021-02-28,SEA,0.024,2,2021
2021-03-01,SEA,0.0,3,2021
2021-03-02,SEA,0.002,3,2021
2021-03-03,SEA,0.013333,3,2021
2021-03-04,SEA,0.1,3,2021
2021-03-05,SEA,0.348,3,2021
2021-03-06,SEA,0.0575,3,2021
2021-03-07,SEA,0.13,3,2021
2021-03-08,SEA,0.145,3,2021
2021-03-09,SEA,0.003333,3,2021
2021-03-10,SEA,0.006,3,2021
2021-03-11,SEA,0.0,3,2021
2021-03-12,SEA,0.0,3,2021
2021-03-13,SEA,0.0,3,2021
2021-03-14,SEA,0.0725,3,2021
2021-03-15,SEA,0.292,3,2021
2021-03-16,SEA,0.0025,3,2021
2021-03-17,SEA,0.0,3,2021
2021-03-18,SEA,0.035,3,2021
2021-03-19,SEA,0.2,3,2021
2021-03-20,SEA,0.21,3,2021
2021-03-21,SEA,0.2,3,2021
2021-03-22,SEA,0.208,3,2021
2021-03-23,SEA,0.104,3,2021
2021-03-24,SEA,0.01,3,2021
2021-03-25,SEA,0.6125,3,2021
2021-03-26,SEA,0.016667,3,2021
2021-03-27,SEA,0.0,3,2021
2021-03-28,SEA,0.0,3,2021
2021-03-29,SEA,0.294,3,2021
2021-03-30,SEA,0.005,3,2021
2021-03-31,SEA,0.0,3,2021
2021-04-01,SEA,0.0,4,2021
2021-04-02,SEA,0.0,4,2021
2021-04-03,SEA,0.0,4,2021
2021-04-04,SEA,0.0525,4,2021
2021-04-05,SEA,0.0075,4,2021
2021-04-06,SEA,0.0,4,2021
2021-04-07,SEA,0.0,4,2021
2021-04-08,SEA,0.146,4,2021
2021-04-09,SEA,0.0025,4,2021
2021-04-10,SEA,0.034,4,2021
2021-04-11,SEA,0.0,4,2021
2021-04-12,SEA,0.0,4,2021
2021-04-13,SEA,0.0,4,2021
2021-04-14,SEA,0.0,4,2021
2021-04-15,SEA,0.0,4,2021
2021-04-16,SEA,0.0,4,2021
2021-04-17,SEA,0.0,4,2021
2021-04-18,SEA,0.0,4,2021
2021-04-19,SEA,0.0,4,2021
2021-04-20,SEA,0.0,4,2021
2021-04-21,SEA,0.0,4,2021
2021-04-22,SEA,0.0,4,2021
2021-04-23,SEA,0.0,4,2021
2021-04-24,SEA,0.226667,4,2021
2021-04-25,SEA,0.35,4,2021
2021-04-26,SEA,0.0475,4,2021
2021-04-27,SEA,0.003333,4,2021
2021-04-28,SEA,0.0,4,2021
2021-04-29,SEA,0.0,4,2021
2021-04-30,SEA,0.07,4,2021
2021-05-01,SEA,0.023333,5,2021
2021-05-02,SEA,0.02,5,2021
2021-05-03,SEA,0.0,5,2021
2021-05-04,SEA,0.24,5,2021
2021-05-05,SEA,0.0025,5,2021
2021-05-06,SEA,0.0,5,2021
2021-05-07,SEA,0.004,5,2021
2021-05-08,SEA,0.182,5,2021
2021-05-09,SEA,0.028,5,2021
2021-05-10,SEA,0.0,5,2021
2021-05-11,SEA,0.0,5,2021
2021-05-12,SEA,0.0,5,2021
2021-05-13,SEA,0.0,5,2021
2021-05-14,SEA,0.0,5,2021
2021-05-15,SEA,0.0,5,2021
2021-05-16,SEA,0.0,5,2021
2021-05-17,SEA,0.014,5,2021
2021-05-18,SEA,0.075,5,2021
2021-05-19,SEA,0.222,5,2021
2021-05-20,SEA,0.005,5,2021
2021-05-21,SEA,0.0,5,2021
2021-05-22,SEA,0.0,5,2021
2021-05-23,SEA,0.0,5,2021
2021-05-24,SEA,0.066,5,2021
2021-05-25,SEA,0.026,5,2021
2021-05-26,SEA,0.005,5,2021
2021-05-27,SEA,0.228,5,2021
2021-05-28,SEA,0.118,5,2021
2021-05-29,SEA,0.0,5,2021
2021-05-30,SEA,0.0,5,2021
2021-05-31,SEA,0.0,5,2021
2021-06-01,SEA,0.0,6,2021
2021-06-02,SEA,0.0,6,2021
2021-06-03,SEA,0.0,6,2021
2021-06-04,SEA,0.0,6,2021
2021-06-05,SEA,0.03,6,2021
2021-06-06,SEA,0.0,6,2021
2021-06-07,SEA,0.588,6,2021
2021-06-08,SEA,0.004,6,2021
2021-06-09,SEA,0.003333,6,2021
2021-06-10,SEA,0.0,6,2021
2021-06-11,SEA,0.115,6,2021
2021-06-12,SEA,0.4025,6,2021
2021-06-13,SEA,0.423333,6,2021
2021-06-14,SEA,0.462,6,2021
2021-06-15,SEA,0.06,6,2021
2021-06-16,SEA,0.0,6,2021
2021-06-17,SEA,0.0,6,2021
2021-06-18,SEA,0.0,6,2021
2021-06-19,SEA,0.0,6,2021
2021-06-20,SEA,0.0,6,2021
2021-06-21,SEA,0.0,6,2021
2021-06-22,SEA,0.0,6,2021
2021-06-23,SEA,0.0,6,2021
2021-06-24,SEA,0.0,6,2021
2021-06-25,SEA,0.0,6,2021
2021-06-26,SEA,0.0,6,2021
2021-06-27,SEA,0.0,6,2021
2021-06-28,SEA,0.0,6,2021
2021-06-29,SEA,0.0,6,2021
2021-06-30,SEA,0.0,6,2021
2021-07-01,SEA,0.0,7,2021
2021-07-02,SEA,0.0,7,2021
2021-07-03,SEA,0.0,7,2021
2021-07-04,SEA,0.0,7,2021
2021-07-05,SEA,0.0,7,2021
2021-07-06,SEA,0.0,7,2021
2021-07-07,SEA,0.0,7,2021
2021-07-08,SEA,0.0,7,2021
2021-07-09,SEA,0.2,7,2021
2021-07-10,SEA,0.0,7,2021
2021-07-11,SEA,0.0,7,2021
2021-07-12,SEA,0.0,7,2021
2021-07-13,SEA,0.0,7,2021
2021-07-14,SEA,0.0,7,2021
2021-07-15,SEA,0.0,7,2021
2021-07-16,SEA,0.0,7,2021
2021-07-17,SEA,0.0,7,2021
2021-07-18,SEA,0.0,7,2021
2021-07-19,SEA,0.0,7,2021
2021-07-20,SEA,0.0225,7,2021
2021-07-21,SEA,0.023333,7,2021
2021-07-22,SEA,0.0,7,2021
2021-07-23,SEA,0.0,7,2021
2021-07-24,SEA,0.0,7,2021
2021-07-25,SEA,0.0,7,2021
2021-07-26,SEA,0.0,7,2021
2021-07-27,SEA,0.0,7,2021
2021-07-28,SEA,0.0,7,2021
2021-07-29,SEA,0.0,7,2021
2021-07-30,SEA,0.0,7,2021
2021-07-31,SEA,0.0,7,2021
2021-08-01,SEA,0.0,8,2021
2021-08-02,SEA,0.0,8,2021
2021-08-03,SEA,0.0,8,2021
2021-08-04,SEA,0.0125,8,2021
2021-08-05,SEA,0.0,8,2021
2021-08-06,SEA,0.05,8,2021
2021-08-07,SEA,0.0225,8,2021
2021-08-08,SEA,0.0925,8,2021
2021-08-09,SEA,0.0025,8,2021
2021-08-10,SEA,0.0,8,2021
2021-08-11,SEA,0.0,8,2021
